k_folds,norm,eta,train loss,test loss,train loss,test loss,train loss,test loss,train loss,test loss
3,none,0.4,74,17,146,36,101,25,71,14
3,none,0.41,97,24,136,32,49,9,131,32
3,none,0.42,160,39,161,39,54,12,86,24
3,none,0.43,161,39,147,35,134,32,161,39
3,none,0.44,65,20,155,43,85,22,78,23
3,none,0.45,144,34,75,18,161,39,67,14
3,none,0.46,62,12,79,20,89,22,141,34
3,none,0.47,134,32,153,37,130,31,38,8
3,none,0.48,86,23,98,25,79,22,111,35
3,none,0.49,63,14,80,22,61,21,161,39
3,none,0.5,80,23,148,36,161,39,125,31
3,none,0.51,79,22,77,19,160,39,151,36
3,none,0.52,80,22,126,37,48,9,76,22
3,none,0.53,153,36,81,23,161,39,44,9
3,none,0.54,129,32,64,11,108,30,105,32
3,none,0.55,57,10,88,27,90,24,161,39
3,none,0.56,104,31,38,9,113,28,79,22
3,none,0.57,79,22,104,26,55,17,80,23
3,none,0.58,83,24,87,17,105,28,46,8
3,none,0.59,124,31,81,23,140,40,130,30
3,none,0.6,81,23,79,22,123,30,160,39
3,none,0.61,79,22,156,35,79,22,156,36
3,none,0.62,119,31,79,22,145,36,140,33
3,none,0.63,90,24,70,18,97,32,79,22
3,none,0.64,117,31,117,29,79,21,161,39
3,none,0.65,80,23,84,25,81,23,119,31
3,none,0.66,84,17,135,37,152,37,81,23
3,none,0.67,144,37,161,39,150,35,107,28
3,none,0.68,52,16,82,24,105,20,69,18
3,none,0.69,85,27,98,25,110,34,144,36
3,none,0.7,101,26,152,36,81,23,93,30
3,none,0.71,154,36,70,18,126,31,79,22
3,none,0.72,160,38,79,22,76,17,58,12
3,none,0.73,67,19,57,13,79,22,135,35
3,none,0.74,161,39,40,7,79,23,79,22
3,none,0.75,93,24,85,26,84,24,44,9
3,none,0.76,121,31,81,23,102,27,79,22
3,none,0.77,93,24,76,16,161,39,85,19
3,none,0.78,87,18,84,24,109,29,159,37
3,none,0.79,105,26,76,16,140,38,117,27
3,none,0.8,84,24,91,32,79,22,58,12
3,none,0.81,92,24,83,23,92,24,142,36
3,none,0.82,39,7,97,18,96,25,110,24
3,none,0.83,118,31,153,36,133,33,161,39
3,none,0.84,81,23,79,22,78,18,80,23
3,none,0.85,79,22,79,22,79,22,83,23
3,none,0.86,141,38,50,9,147,37,88,24
3,none,0.87,84,23,79,22,118,29,62,17
3,none,0.88,81,22,80,26,79,22,67,16
3,none,0.89,116,34,110,30,79,22,161,39
3,none,0.9,161,39,161,39,161,39,79,23
3,none,0.91,161,39,144,35,122,36,49,9
3,none,0.92,160,39,51,8,103,26,106,27
3,none,0.93,79,21,155,43,114,28,80,23
3,none,0.94,155,43,85,23,81,22,120,31
3,none,0.95,69,10,79,22,83,23,85,23
3,none,0.96,66,21,109,24,99,26,84,20
3,none,0.97,55,9,92,24,98,18,79,22
3,none,0.98,79,22,79,23,160,39,160,39
3,none,0.99,62,17,79,22,79,23,88,17
3,none,1,161,39,94,28,79,22,64,15
4,min_max,0.01,8,4,8,4,9,4,12,5
4,min_max,0.02,9,4,8,4,9,4,9,4
4,min_max,0.03,10,2,9,4,10,3,9,4
4,min_max,0.04,10,4,12,5,11,2,13,6
4,min_max,0.05,11,5,9,2,6,4,10,5
4,min_max,0.06,11,5,14,8,9,4,12,5
4,min_max,0.07,12,5,26,4,12,5,12,2
4,min_max,0.08,16,2,9,4,9,4,7,4
4,min_max,0.09,11,5,10,4,7,4,10,5
4,min_max,0.1,11,5,13,5,10,4,9,4
4,min_max,0.11,11,2,10,4,11,4,7,4
4,min_max,0.12,7,4,8,4,8,4,14,7
4,min_max,0.13,14,2,11,4,9,4,9,3
4,min_max,0.14,12,5,7,4,11,4,7,4
4,min_max,0.15,6,4,9,3,9,4,8,4
4,min_max,0.16,9,4,16,2,8,4,11,5
4,min_max,0.17,9,4,6,4,8,4,9,5
4,min_max,0.18,9,4,8,4,8,4,12,6
4,min_max,0.19,8,4,9,4,10,4,8,4
4,min_max,0.2,10,3,9,4,11,5,8,4
4,min_max,0.21,11,4,8,4,7,4,11,4
4,min_max,0.22,8,4,11,5,8,4,11,4
4,min_max,0.23,9,4,14,2,12,2,11,4
4,min_max,0.24,11,4,8,4,11,5,7,4
4,min_max,0.25,11,5,16,2,9,4,12,5
4,min_max,0.26,9,4,8,4,11,5,15,2
4,min_max,0.27,11,5,8,4,9,4,8,4
4,min_max,0.28,10,4,10,2,10,3,10,2
4,min_max,0.29,10,2,10,4,10,3,9,4
4,min_max,0.3,10,4,11,5,11,5,10,3
4,min_max,0.31,10,5,10,2,10,4,10,2
4,min_max,0.32,8,4,7,4,10,2,9,4
4,min_max,0.33,10,5,11,2,11,4,8,4
4,min_max,0.34,9,4,9,4,9,4,11,4
4,min_max,0.35,16,2,8,4,9,4,11,4
4,min_max,0.36,11,2,14,7,9,4,10,2
4,min_max,0.37,7,4,9,3,11,4,8,4
4,min_max,0.38,10,4,9,4,11,4,8,4
4,min_max,0.39,8,4,9,4,10,4,8,4
4,min_max,0.4,9,4,10,4,11,5,10,4
4,min_max,0.41,9,4,9,3,9,4,13,7
4,min_max,0.42,11,4,10,4,8,4,5,4
4,min_max,0.43,10,5,11,4,9,4,11,5
4,min_max,0.44,5,4,6,4,11,2,8,4
4,min_max,0.45,8,4,7,4,15,2,8,4
4,min_max,0.46,10,2,8,4,9,4,7,4
4,min_max,0.47,8,4,13,2,15,9,9,2
4,min_max,0.48,11,5,11,2,17,2,10,2
4,min_max,0.49,10,3,8,4,19,2,8,4
4,min_max,0.5,9,4,11,4,10,2,10,2
4,min_max,0.51,9,4,8,4,10,4,9,4
4,min_max,0.52,9,3,15,2,9,3,8,4
4,min_max,0.53,12,6,9,4,9,4,14,2
4,min_max,0.54,10,4,10,2,8,4,8,4
4,min_max,0.55,7,4,6,4,16,2,11,5
4,min_max,0.56,17,2,11,5,17,2,10,2
4,min_max,0.57,9,2,9,4,9,4,9,2
4,min_max,0.58,11,4,11,5,9,4,9,4
4,min_max,0.59,9,4,18,2,8,4,8,4
4,min_max,0.6,10,4,11,4,7,4,12,7
4,min_max,0.61,8,4,10,2,11,5,11,4
4,min_max,0.62,9,2,10,3,9,4,10,3
4,min_max,0.63,8,4,9,4,11,5,11,5
4,min_max,0.64,11,5,8,4,15,2,9,4
4,min_max,0.65,13,5,11,5,10,4,10,2
4,min_max,0.66,13,5,7,4,7,4,11,2
4,min_max,0.67,11,4,9,4,8,4,9,4
4,min_max,0.68,9,4,11,4,9,4,6,4
4,min_max,0.69,12,5,10,2,10,3,8,4
4,min_max,0.7,9,4,11,4,9,4,8,4
4,min_max,0.71,6,4,11,5,6,4,10,4
4,min_max,0.72,8,4,8,4,8,4,8,4
4,min_max,0.73,11,2,7,4,11,2,11,5
4,min_max,0.74,8,4,12,2,18,2,11,5
4,min_max,0.75,9,4,9,4,7,4,11,5
4,min_max,0.76,15,2,9,4,9,4,10,3
4,min_max,0.77,9,4,11,4,7,4,9,4
4,min_max,0.78,8,4,12,5,9,4,9,4
4,min_max,0.79,8,4,6,4,9,4,15,2
4,min_max,0.8,8,4,8,4,6,4,7,4
4,min_max,0.81,7,4,9,4,8,4,8,4
4,min_max,0.82,13,2,11,5,10,2,9,4
4,min_max,0.83,8,4,10,5,10,4,17,2
4,min_max,0.84,7,4,8,4,9,3,8,4
4,min_max,0.85,15,2,8,4,9,2,11,5
4,min_max,0.86,7,4,8,4,11,4,9,4
4,min_max,0.87,8,4,9,3,11,5,13,7
4,min_max,0.88,9,3,8,4,11,5,7,4
4,min_max,0.89,11,5,11,2,8,4,11,4
4,min_max,0.9,8,4,11,5,12,2,9,4
4,min_max,0.91,10,4,8,4,9,4,7,4
4,min_max,0.92,12,5,9,4,11,4,8,4
4,min_max,0.93,9,4,9,4,9,4,8,3
4,min_max,0.94,10,3,11,5,11,4,9,2
4,min_max,0.95,18,2,9,4,9,4,9,4
4,min_max,0.96,19,2,9,4,11,5,9,4
4,min_max,0.97,9,4,10,2,9,4,7,4
4,min_max,0.98,12,5,15,2,8,4,8,4
4,min_max,0.99,11,5,9,4,9,3,6,4
4,min_max,1,9,4,12,5,10,4,9,4
4,z_score,0.01,9,3,8,4,5,4,8,3
4,z_score,0.02,9,3,12,4,10,3,10,4
4,z_score,0.03,8,3,8,3,9,2,6,3
4,z_score,0.04,9,4,9,4,9,4,11,3
4,z_score,0.05,12,4,7,4,9,2,14,3
4,z_score,0.06,11,4,9,4,6,4,9,3
4,z_score,0.07,11,4,12,4,9,3,9,4
4,z_score,0.08,10,2,7,4,11,3,8,3
4,z_score,0.09,8,3,10,4,11,4,12,3
4,z_score,0.1,10,4,9,3,11,3,5,3
4,z_score,0.11,9,4,8,4,7,4,8,3
4,z_score,0.12,10,2,8,4,10,3,8,4
4,z_score,0.13,7,3,9,4,10,3,8,3
4,z_score,0.14,9,4,9,3,9,5,9,3
4,z_score,0.15,10,4,6,4,8,3,12,4
4,z_score,0.16,12,3,12,4,9,2,6,3
4,z_score,0.17,9,3,8,4,8,4,13,3
4,z_score,0.18,9,4,10,3,9,3,10,4
4,z_score,0.19,8,4,8,4,9,2,10,4
4,z_score,0.2,11,3,7,3,7,4,10,4
4,z_score,0.21,9,3,11,4,8,4,14,3
4,z_score,0.22,6,3,5,4,10,4,7,3
4,z_score,0.23,6,4,12,5,9,3,6,3
4,z_score,0.24,10,3,9,4,9,3,11,4
4,z_score,0.25,10,4,6,3,10,3,4,4
4,z_score,0.26,11,2,8,4,6,3,5,3
4,z_score,0.27,5,3,9,4,10,3,11,6
4,z_score,0.28,12,4,10,4,8,4,11,2
4,z_score,0.29,6,3,12,2,7,3,8,5
4,z_score,0.3,8,3,9,3,12,4,11,5
4,z_score,0.31,10,4,8,4,9,2,10,2
4,z_score,0.32,12,3,9,4,8,3,6,3
4,z_score,0.33,9,4,5,4,8,3,8,4
4,z_score,0.34,6,3,9,4,7,4,7,4
4,z_score,0.35,9,2,10,4,9,4,10,4
4,z_score,0.36,10,3,10,3,10,4,7,4
4,z_score,0.37,11,4,12,4,6,3,9,2
4,z_score,0.38,7,3,8,3,16,2,10,4
4,z_score,0.39,6,3,10,4,9,4,10,2
4,z_score,0.4,8,4,9,3,10,2,9,2
4,z_score,0.41,7,4,10,3,10,4,10,3
4,z_score,0.42,9,5,15,3,8,4,11,4
4,z_score,0.43,7,3,9,2,10,3,5,4
4,z_score,0.44,9,3,8,4,9,3,11,4
4,z_score,0.45,9,3,11,4,8,3,5,4
4,z_score,0.46,6,3,11,4,8,4,12,3
4,z_score,0.47,8,3,7,4,10,4,8,3
4,z_score,0.48,10,4,9,2,9,4,11,5
4,z_score,0.49,8,4,7,4,11,4,8,3
4,z_score,0.5,9,3,8,3,9,4,8,4
4,z_score,0.51,11,3,8,4,6,3,8,4
4,z_score,0.52,11,5,6,4,8,3,11,3
4,z_score,0.53,9,4,9,4,10,5,8,4
4,z_score,0.54,11,4,6,4,10,4,10,2
4,z_score,0.55,9,3,8,4,12,4,8,3
4,z_score,0.56,7,3,8,4,10,4,10,3
4,z_score,0.57,7,4,8,4,9,4,10,3
4,z_score,0.58,9,4,9,2,12,2,9,3
4,z_score,0.59,12,2,11,4,7,3,10,3
4,z_score,0.6,11,3,7,3,10,3,9,4
4,z_score,0.61,11,5,9,3,11,4,10,4
4,z_score,0.62,8,4,9,4,8,3,11,2
4,z_score,0.63,13,3,9,4,11,3,9,2
4,z_score,0.64,13,2,9,4,11,2,8,4
4,z_score,0.65,11,3,9,4,9,2,10,3
4,z_score,0.66,5,4,9,4,9,4,10,4
4,z_score,0.67,10,4,11,4,9,4,8,4
4,z_score,0.68,8,4,10,4,8,4,10,3
4,z_score,0.69,9,4,8,4,9,5,10,4
4,z_score,0.7,8,4,6,4,6,4,7,4
4,z_score,0.71,12,3,9,4,9,3,11,2
4,z_score,0.72,10,2,8,3,9,4,9,3
4,z_score,0.73,10,4,12,4,8,4,9,6
4,z_score,0.74,11,4,9,4,8,4,7,4
4,z_score,0.75,7,4,8,4,10,3,8,2
4,z_score,0.76,12,4,5,3,8,4,12,2
4,z_score,0.77,10,4,8,4,9,3,11,3
4,z_score,0.78,7,4,7,4,8,4,11,3
4,z_score,0.79,10,3,9,4,9,4,12,2
4,z_score,0.8,13,3,8,4,8,3,9,3
4,z_score,0.81,7,2,9,3,9,4,9,4
4,z_score,0.82,10,4,7,3,10,4,8,4
4,z_score,0.83,10,4,6,3,9,3,11,4
4,z_score,0.84,5,4,9,4,11,3,10,2
4,z_score,0.85,6,3,6,3,9,3,9,3
4,z_score,0.86,6,3,11,3,9,4,7,3
4,z_score,0.87,9,4,10,3,10,4,9,4
4,z_score,0.88,8,4,10,2,9,3,6,3
4,z_score,0.89,10,4,7,3,9,4,8,4
4,z_score,0.9,8,4,10,4,7,4,14,3
4,z_score,0.91,7,4,9,4,10,4,9,3
4,z_score,0.92,9,4,7,4,15,2,9,4
4,z_score,0.93,11,4,9,3,11,4,5,4
4,z_score,0.94,10,4,5,4,10,4,12,4
4,z_score,0.95,11,2,6,3,10,4,9,3
4,z_score,0.96,8,4,11,2,8,4,7,4
4,z_score,0.97,6,3,12,4,7,4,8,3
4,z_score,0.98,6,4,8,3,12,4,7,4
4,z_score,0.99,11,3,10,4,9,4,7,3
4,z_score,1,10,5,6,3,7,4,10,4
4,none,0.01,160,39,79,22,79,22,66,14
4,none,0.02,49,13,79,23,79,22,64,19
4,none,0.03,79,22,81,22,107,29,81,22
4,none,0.04,81,22,71,15,81,22,124,31
4,none,0.05,79,22,55,14,74,19,79,22
4,none,0.06,99,25,120,31,55,15,75,21
4,none,0.07,160,39,134,34,119,31,81,23
4,none,0.08,155,36,86,23,79,22,139,34
4,none,0.09,63,13,156,38,161,39,91,24
4,none,0.1,113,29,49,10,133,33,156,38
4,none,0.11,79,21,82,24,51,10,88,30
4,none,0.12,102,26,114,29,79,22,88,23
4,none,0.13,111,27,69,21,87,24,92,24
4,none,0.14,162,38,43,13,146,36,140,36
4,none,0.15,160,39,122,36,161,39,97,31
4,none,0.16,98,28,124,31,82,23,74,18
4,none,0.17,53,11,84,25,41,10,95,29
4,none,0.18,103,27,48,11,103,28,72,19
4,none,0.19,67,16,125,32,104,26,161,39
4,none,0.2,92,23,75,21,81,22,151,36
4,none,0.21,81,22,106,28,79,22,46,8
4,none,0.22,110,31,80,22,91,18,73,21
4,none,0.23,45,9,79,22,161,39,79,21
4,none,0.24,83,17,106,26,81,23,145,36
4,none,0.25,82,23,103,26,81,22,80,20
4,none,0.26,90,20,79,23,81,24,86,18
4,none,0.27,81,22,79,22,73,21,76,15
4,none,0.28,133,32,38,9,78,22,97,26
4,none,0.29,60,10,127,30,79,22,79,21
4,none,0.3,105,20,87,18,58,10,77,21
4,none,0.31,156,36,80,22,115,28,133,33
4,none,0.32,69,17,64,12,87,21,81,23
4,none,0.33,81,22,81,22,68,15,55,12
4,none,0.34,77,24,161,39,148,38,89,27
4,none,0.35,119,30,80,23,83,17,75,21
4,none,0.36,161,39,81,22,95,24,138,33
4,none,0.37,79,16,113,31,119,30,161,39
4,none,0.38,50,11,55,14,134,32,81,23
4,none,0.39,130,33,93,27,104,20,161,39
4,none,0.4,155,38,81,22,124,31,79,23
4,none,0.41,72,20,79,22,92,18,44,10
4,none,0.42,148,35,89,24,101,25,75,22
4,none,0.43,83,19,79,22,79,22,90,24
4,none,0.44,100,29,107,26,79,22,39,10
4,none,0.45,53,11,99,26,91,17,133,33
4,none,0.46,89,26,41,5,64,15,85,26
4,none,0.47,82,23,103,26,79,22,79,22
4,none,0.48,79,22,84,26,81,22,129,32
4,none,0.49,81,22,161,39,111,30,81,22
4,none,0.5,79,22,64,16,161,39,64,11
4,none,0.51,81,22,76,21,39,8,93,24
4,none,0.52,102,26,114,29,79,22,107,22
4,none,0.53,114,24,79,22,79,21,81,22
4,none,0.54,62,14,75,13,81,22,81,28
4,none,0.55,91,24,161,39,161,39,63,14
4,none,0.56,82,23,52,10,124,31,83,23
4,none,0.57,161,39,104,26,93,24,46,9
4,none,0.58,161,39,161,39,81,23,36,7
4,none,0.59,98,26,68,13,103,26,58,12
4,none,0.6,81,23,105,26,94,18,69,14
4,none,0.61,79,22,75,20,66,20,74,20
4,none,0.62,61,19,79,23,115,33,44,11
4,none,0.63,57,10,84,20,38,11,109,28
4,none,0.64,89,24,150,36,62,10,71,15
4,none,0.65,79,22,151,36,92,22,79,22
4,none,0.66,146,37,81,22,62,19,160,39
4,none,0.67,79,22,60,13,144,35,44,8
4,none,0.68,79,22,160,38,76,15,79,22
4,none,0.69,79,22,81,23,91,24,79,23
4,none,0.7,103,31,150,36,138,33,142,34
4,none,0.71,92,23,81,22,70,20,132,32
4,none,0.72,67,21,140,34,53,13,111,31
4,none,0.73,79,22,138,33,105,24,96,18
4,none,0.74,127,37,43,8,68,21,151,35
4,none,0.75,76,23,65,17,79,22,79,22
4,none,0.76,69,19,158,38,59,12,83,17
4,none,0.77,154,38,161,39,54,7,143,34
4,none,0.78,160,39,81,22,151,41,51,9
4,none,0.79,84,28,100,26,157,38,79,22
4,none,0.8,79,22,104,26,81,22,79,22
4,none,0.81,91,22,79,22,101,26,91,24
4,none,0.82,124,31,95,22,38,6,62,12
4,none,0.83,132,35,71,22,112,30,79,22
4,none,0.84,50,14,145,41,70,17,79,22
4,none,0.85,118,31,61,17,98,26,97,25
4,none,0.86,116,30,84,20,73,22,81,23
4,none,0.87,86,17,79,22,83,17,102,26
4,none,0.88,101,18,79,22,81,22,69,19
4,none,0.89,92,22,161,38,81,23,94,24
4,none,0.9,90,24,161,39,106,29,40,11
4,none,0.91,155,38,79,21,78,23,86,23
4,none,0.92,156,36,63,13,135,32,149,35
4,none,0.93,63,21,81,22,100,26,78,20
4,none,0.94,62,12,64,14,75,15,61,20
4,none,0.95,74,21,161,39,85,23,79,22
4,none,0.96,86,18,79,19,87,17,56,13
4,none,0.97,98,26,88,20,82,23,49,16
4,none,0.98,81,22,79,22,106,27,51,16
4,none,0.99,70,19,92,23,108,24,119,31
4,none,1,79,22,99,26,156,38,107,24
5,min_max,0.01,12,5,9,4,18,2,10,4
5,min_max,0.02,8,4,9,4,11,5,9,2
5,min_max,0.03,8,4,10,4,7,4,9,3
5,min_max,0.04,9,4,9,4,9,4,7,4
5,min_max,0.05,9,4,9,4,6,4,18,2
5,min_max,0.06,12,5,11,2,7,4,9,4
5,min_max,0.07,10,4,11,5,9,4,9,2
5,min_max,0.08,9,3,9,4,9,4,9,4
5,min_max,0.09,8,4,8,4,10,4,9,2
5,min_max,0.1,12,5,8,3,7,4,8,4
5,min_max,0.11,10,2,9,4,16,2,10,4
5,min_max,0.12,11,5,10,2,6,4,8,4
5,min_max,0.13,9,4,13,2,11,2,8,4
5,min_max,0.14,6,4,9,4,6,4,9,4
5,min_max,0.15,11,4,12,5,9,3,13,2
5,min_max,0.16,8,4,9,3,15,2,15,2
5,min_max,0.17,11,4,9,4,10,4,11,2
5,min_max,0.18,11,5,6,4,11,2,18,2
5,min_max,0.19,8,4,8,4,9,4,12,6
5,min_max,0.2,9,4,9,4,8,4,13,7
5,min_max,0.21,11,5,9,4,9,4,9,2
5,min_max,0.22,12,2,9,4,7,4,11,5
5,min_max,0.23,11,4,9,4,5,4,11,5
5,min_max,0.24,9,3,11,5,11,5,8,4
5,min_max,0.25,6,4,10,4,9,4,11,5
5,min_max,0.26,7,4,7,4,18,2,6,4
5,min_max,0.27,9,4,8,4,8,3,10,2
5,min_max,0.28,9,4,12,5,9,2,9,2
5,min_max,0.29,7,5,6,4,9,4,10,4
5,min_max,0.3,11,4,9,4,11,4,9,2
5,min_max,0.31,7,4,9,4,13,5,7,4
5,min_max,0.32,8,4,9,4,12,5,9,4
5,min_max,0.33,9,4,7,4,11,2,11,4
5,min_max,0.34,8,4,7,4,9,4,9,4
5,min_max,0.35,9,4,9,2,9,4,10,2
5,min_max,0.36,7,4,5,4,17,2,10,3
5,min_max,0.37,8,4,6,4,9,4,16,2
5,min_max,0.38,11,4,9,2,10,4,9,4
5,min_max,0.39,15,2,6,4,11,4,11,4
5,min_max,0.4,9,4,8,4,10,4,5,4
5,min_max,0.41,9,2,9,4,7,4,7,4
5,min_max,0.42,10,5,10,2,6,4,10,2
5,min_max,0.43,9,2,11,2,8,4,11,2
5,min_max,0.44,9,4,9,4,9,4,11,2
5,min_max,0.45,11,4,9,4,10,2,9,4
5,min_max,0.46,9,4,11,2,13,5,9,3
5,min_max,0.47,8,4,9,4,9,4,8,4
5,min_max,0.48,8,4,9,4,7,4,15,2
5,min_max,0.49,10,3,11,4,13,2,11,4
5,min_max,0.5,9,2,8,4,7,4,10,4
5,min_max,0.51,9,4,10,5,12,2,10,4
5,min_max,0.52,8,4,9,4,9,4,12,5
5,min_max,0.53,10,4,11,5,9,4,12,5
5,min_max,0.54,14,2,12,2,12,2,7,4
5,min_max,0.55,11,4,15,2,10,3,9,4
5,min_max,0.56,9,4,9,4,9,4,9,4
5,min_max,0.57,9,4,10,4,8,4,9,4
5,min_max,0.58,8,4,15,2,16,2,11,4
5,min_max,0.59,10,4,10,4,9,2,11,4
5,min_max,0.6,8,4,13,5,11,5,8,4
5,min_max,0.61,15,2,9,4,9,3,7,4
5,min_max,0.62,9,2,13,2,10,4,10,4
5,min_max,0.63,11,4,9,4,12,5,11,2
5,min_max,0.64,9,3,9,4,9,4,10,4
5,min_max,0.65,8,4,9,4,10,3,9,3
5,min_max,0.66,11,4,11,4,10,3,9,3
5,min_max,0.67,14,2,8,4,8,4,9,4
5,min_max,0.68,8,4,11,5,9,4,17,2
5,min_max,0.69,8,4,7,4,8,4,8,4
5,min_max,0.7,8,4,17,2,10,3,11,2
5,min_max,0.71,9,4,13,5,9,2,9,4
5,min_max,0.72,7,4,9,5,14,2,11,2
5,min_max,0.73,12,2,17,2,7,4,10,5
5,min_max,0.74,7,4,6,4,11,4,13,5
5,min_max,0.75,9,4,11,5,9,4,10,3
5,min_max,0.76,6,4,8,4,10,2,10,4
5,min_max,0.77,9,3,15,2,12,5,9,4
5,min_max,0.78,8,3,12,5,11,5,8,4
5,min_max,0.79,11,5,8,4,5,4,10,4
5,min_max,0.8,8,4,9,4,7,4,11,2
5,min_max,0.81,10,2,8,4,9,2,5,4
5,min_max,0.82,11,4,9,4,9,4,8,4
5,min_max,0.83,8,4,6,4,9,4,12,5
5,min_max,0.84,8,4,9,4,7,4,12,2
5,min_max,0.85,11,5,9,3,11,5,12,5
5,min_max,0.86,9,4,9,4,8,4,9,4
5,min_max,0.87,9,2,8,4,10,4,12,2
5,min_max,0.88,9,4,7,4,7,4,9,4
5,min_max,0.89,9,5,11,4,10,4,17,2
5,min_max,0.9,16,2,7,4,10,4,22,3
5,min_max,0.91,10,2,9,4,12,2,20,2
5,min_max,0.92,9,4,9,2,7,4,8,4
5,min_max,0.93,10,4,8,4,11,4,13,6
5,min_max,0.94,8,4,9,4,9,4,7,4
5,min_max,0.95,8,4,8,4,9,4,9,2
5,min_max,0.96,10,4,7,4,9,4,6,4
5,min_max,0.97,10,2,9,4,19,2,9,3
5,min_max,0.98,9,4,10,4,6,4,11,5
5,min_max,0.99,9,4,9,4,6,4,9,4
5,min_max,1,8,4,10,2,7,4,6,4
5,z_score,0.01,6,3,8,4,6,4,9,4
5,z_score,0.02,8,4,7,4,5,3,7,4
5,z_score,0.03,10,2,5,4,9,3,8,3
5,z_score,0.04,8,4,9,3,9,4,8,3
5,z_score,0.05,9,3,5,4,6,4,5,3
5,z_score,0.06,11,4,5,3,8,4,9,4
5,z_score,0.07,8,4,10,3,8,4,9,3
5,z_score,0.08,11,3,9,4,5,3,11,4
5,z_score,0.09,10,3,6,3,10,3,8,4
5,z_score,0.1,10,4,10,4,10,2,11,4
5,z_score,0.11,8,4,8,3,10,4,7,4
5,z_score,0.12,6,3,8,3,10,4,6,3
5,z_score,0.13,8,3,7,4,8,4,9,3
5,z_score,0.14,12,2,10,3,10,2,8,4
5,z_score,0.15,8,3,8,3,10,4,7,4
5,z_score,0.16,5,4,10,4,12,3,9,4
5,z_score,0.17,9,4,8,3,11,4,8,3
5,z_score,0.18,6,4,6,3,11,4,8,3
5,z_score,0.19,7,4,8,4,11,3,8,2
5,z_score,0.2,11,4,8,4,10,4,8,4
5,z_score,0.21,10,4,6,3,9,4,9,4
5,z_score,0.22,9,4,9,4,10,4,10,3
5,z_score,0.23,8,4,6,3,7,4,10,4
5,z_score,0.24,7,4,6,4,11,2,7,4
5,z_score,0.25,8,4,8,4,10,3,9,3
5,z_score,0.26,8,3,8,4,5,3,13,3
5,z_score,0.27,9,4,10,4,10,4,9,4
5,z_score,0.28,6,4,8,4,9,2,10,4
5,z_score,0.29,8,3,8,3,9,3,9,3
5,z_score,0.3,10,4,10,4,5,4,9,3
5,z_score,0.31,10,5,6,4,5,3,10,4
5,z_score,0.32,8,3,9,4,7,3,11,4
5,z_score,0.33,6,4,10,4,8,4,8,4
5,z_score,0.34,9,3,10,4,9,3,10,3
5,z_score,0.35,8,3,11,3,7,3,10,4
5,z_score,0.36,8,4,9,4,8,4,9,3
5,z_score,0.37,10,4,9,2,5,3,8,4
5,z_score,0.38,5,3,10,2,10,4,11,4
5,z_score,0.39,6,4,8,3,7,4,7,3
5,z_score,0.4,6,4,10,4,9,4,8,3
5,z_score,0.41,9,3,7,4,8,4,8,4
5,z_score,0.42,10,5,9,4,8,3,7,3
5,z_score,0.43,11,4,12,3,10,4,13,4
5,z_score,0.44,8,3,7,3,8,3,6,4
5,z_score,0.45,10,4,10,4,5,3,8,4
5,z_score,0.46,9,2,13,2,10,2,10,3
5,z_score,0.47,8,3,10,6,6,4,7,4
5,z_score,0.48,10,5,10,4,9,4,8,4
5,z_score,0.49,9,4,7,4,11,4,10,4
5,z_score,0.5,11,3,8,4,8,4,8,4
5,z_score,0.51,8,4,9,3,8,4,11,4
5,z_score,0.52,7,4,6,4,10,4,9,3
5,z_score,0.53,9,3,6,3,8,3,8,4
5,z_score,0.54,7,4,10,5,9,4,5,3
5,z_score,0.55,9,3,9,4,8,4,5,3
5,z_score,0.56,9,2,12,4,9,2,9,4
5,z_score,0.57,8,3,10,4,8,3,6,3
5,z_score,0.58,12,4,8,4,11,4,8,4
5,z_score,0.59,9,4,9,3,5,4,9,3
5,z_score,0.6,7,3,5,4,6,4,8,4
5,z_score,0.61,8,3,9,3,8,4,8,4
5,z_score,0.62,8,4,8,4,11,5,10,4
5,z_score,0.63,8,4,9,4,10,2,11,4
5,z_score,0.64,8,4,8,3,8,3,11,4
5,z_score,0.65,9,4,8,4,8,3,11,4
5,z_score,0.66,8,4,9,3,11,5,8,4
5,z_score,0.67,5,3,7,4,12,4,9,4
5,z_score,0.68,9,4,8,4,9,3,6,3
5,z_score,0.69,9,4,11,3,9,3,9,4
5,z_score,0.7,9,4,8,3,9,3,8,3
5,z_score,0.71,5,3,8,4,9,3,8,5
5,z_score,0.72,10,2,10,3,9,3,7,4
5,z_score,0.73,7,3,10,4,9,4,9,5
5,z_score,0.74,6,3,9,4,6,3,7,3
5,z_score,0.75,11,4,11,4,9,3,12,3
5,z_score,0.76,8,3,10,4,8,4,9,4
5,z_score,0.77,8,4,9,3,10,4,8,3
5,z_score,0.78,10,4,6,3,10,3,7,3
5,z_score,0.79,9,4,10,3,10,4,7,3
5,z_score,0.8,10,4,5,4,10,4,9,3
5,z_score,0.81,7,4,11,4,8,4,9,2
5,z_score,0.82,10,4,9,5,8,3,6,3
5,z_score,0.83,8,4,8,3,10,4,12,4
5,z_score,0.84,12,6,10,2,11,4,6,4
5,z_score,0.85,7,4,9,4,7,3,10,3
5,z_score,0.86,8,4,11,2,9,4,10,3
5,z_score,0.87,7,3,8,3,6,3,9,4
5,z_score,0.88,6,4,8,4,8,4,8,4
